LocalDate,LocalTime,{REPORTE_CIP_TQ\CONDUCTIVIDAD},{REPORTE_CIP_TQ\TEMP_RET},{REPORTE_CIP_TQ\TEMP_SAL},{REPORTE_CIP_TQ\EQUIPO},{REPORTE_CIP_TQ\TIPO_CIP},{REPORTE_CIP_TQ\SECUENCIA},{REPORTE_CIP_TQ\USUARIO2},idlavados
2020-06-17,15:55:39,1.129053,82.77237,105.8414,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:55:49,1.122568,82.86478,98.67704,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:55:59,1.122568,82.77237,90.89007,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:56:09,1.129053,82.67509,89.15855,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:56:19,1.135538,82.57781,97.61673,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:56:29,1.142023,82.67509,105.4086,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:56:39,1.129053,82.91342,105.8901,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:56:49,1.122568,83.10797,100.2626,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:56:59,1.129053,83.05933,92.57295,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:57:09,1.116083,82.96205,87.81614,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:57:19,1.135538,82.86478,84.35797,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:57:29,1.142023,82.77237,88.34144,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:57:39,1.142023,82.82101,101.0311,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:57:49,1.148508,83.05933,108.0496,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:57:59,1.129053,83.3463,109.5866,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:58:09,1.135538,83.58949,103.8667,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:58:19,1.135538,83.58949,94.82976,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:58:30,1.148508,83.54085,89.15855,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:58:40,1.154345,83.44358,94.06128,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:58:50,1.154345,83.39494,103.1469,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:59:00,1.142023,83.49221,108.964,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:59:10,1.142023,83.58949,105.5982,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:59:20,1.129053,83.49221,97.32976,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:59:30,1.129053,83.3463,92.28599,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:59:40,1.135538,83.15661,89.68871,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,15:59:50,1.142023,83.05933,99.44552,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:00:00,1.142023,83.24902,102.8551,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:00:10,1.135538,83.24902,97.42704,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:00:20,1.122568,83.15661,90.89007,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:00:30,1.116083,83.05933,87.04765,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:00:40,1.135538,82.96205,95.5496,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:00:50,1.142023,83.05933,104.8784,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:01:00,1.142023,83.24902,108.3852,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:01:10,1.142023,83.44358,104.3969,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:01:20,1.129053,83.44358,95.98248,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:01:30,1.129053,83.3463,90.16537,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:01:40,1.122568,83.24902,86.1819,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:01:50,1.122568,83.05933,84.11478,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:02:00,1.129053,82.91342,87.18871,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:02:10,1.148508,82.91342,99.97567,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:02:20,1.154345,83.20525,108.8667,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:02:30,1.154345,83.49221,112.3784,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:02:40,1.154345,83.63326,109.0078,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:02:50,1.142023,83.63326,100.1216,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:03:00,1.135538,83.49221,93.24416,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:03:10,1.135538,83.29765,89.2072,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:03:20,1.135538,83.24902,96.60992,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:03:30,1.154345,83.39494,104.9757,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:03:40,1.148508,83.58949,105.3599,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:03:50,1.135538,83.82781,99.35311,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:04:00,1.135538,83.87645,94.59144,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:04:10,1.142023,83.82781,90.89007,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:04:20,1.135538,83.73054,91.60992,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:04:30,1.154345,83.73054,101.6099,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:04:40,1.148508,83.77918,102.2325,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:04:50,1.135538,83.6819,95.74416,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:05:00,1.129053,83.49221,90.5496,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:05:10,1.122568,83.29765,87.4319,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:05:20,1.129053,83.15661,96.31808,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:05:30,1.16083,83.29765,108.2879,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:05:40,1.16083,83.54085,110.8901,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:05:50,1.148508,83.63326,105.7928,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:06:00,1.148508,83.49221,97.56808,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:06:10,1.142023,83.39494,92.28599,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:06:20,1.142023,83.20525,88.39007,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:06:30,1.142023,83.0107,92.81614,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:06:40,1.154345,83.10797,103.8667,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:06:51,1.167315,83.39494,107.5194,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:07:01,1.148508,83.6819,102.427,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:07:11,1.142023,83.77918,95.74416,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:07:21,1.142023,83.73054,90.31128,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:07:31,1.142023,83.6819,88.48735,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:07:41,1.16083,83.54085,99.54279,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:07:51,1.154345,83.6819,108.3852,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:08:01,1.154345,83.97372,110.5058,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:08:11,1.154345,84.11478,105.4086,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:08:21,1.135538,84.01751,98.39007,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:08:31,1.135538,83.77918,93.77431,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:08:41,1.135538,83.58949,90.74416,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:08:51,1.142023,83.39494,94.44552,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:09:01,1.154345,83.44358,102.0866,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:09:11,1.142023,83.54085,100.2626,TA.02.02,Completo Caliente,54,AIMSA,1
2020-06-17,16:09:21,1.148508,83.49221,94.8784,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:09:31,1.142023,83.39494,90.4572,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:09:41,1.142023,83.29765,83.77918,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:09:51,1.135538,83.20525,68.25389,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:10:01,1.116083,83.10797,63.49708,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:10:11,1.109598,82.96205,68.25389,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:10:21,1.122568,82.67509,71.66828,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:10:31,1.116083,82.48054,75.17509,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:10:41,1.122568,82.33949,78.54085,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:10:51,1.129053,82.33949,84.54765,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:11:01,1.142023,82.38812,78.49221,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:11:11,1.122568,82.43677,67.53404,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:11:21,1.129053,82.38812,60.52042,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:11:31,1.122568,82.29085,58.98346,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:11:41,1.129053,82.05252,71.32782,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:11:51,1.142023,81.90661,79.88812,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:12:01,1.142023,82.00388,78.05933,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:12:11,1.142023,82.19358,66.32782,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:12:21,1.122568,82.38812,59.7033,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:12:31,1.109598,82.48054,58.78891,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:12:41,1.058366,82.52918,57.06225,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:12:51,1.039559,82.48054,56.24513,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:13:01,1.000648,82.38812,55.90953,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:13:11,0.9494163,82.14494,55.86089,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:13:21,0.9306096,81.42509,56.33755,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:13:31,0.9241245,80.94358,56.81906,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:13:41,0.9176394,80.22372,57.73346,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:13:51,0.9176394,79.60117,58.98346,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:14:01,0.9046693,78.97372,61.28891,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:14:11,0.8981842,78.63326,63.21011,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:14:21,0.8858625,77.86478,56.43482,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:14:31,0.8981842,77.43677,47.2033,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:14:41,0.8923476,76.80933,40.37938,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:14:51,0.8793774,76.42509,35.81712,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:15:01,0.8728923,75.85117,32.40759,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:15:11,0.8599222,75.17509,30.77334,TA.02.02,Completo Caliente,56,AIMSA,1
2020-06-17,16:15:21,0.8411154,74.50388,29.23152,TA.02.02,Completo Caliente,44,AIMSA,1
2020-06-17,16:15:31,0.8411154,73.59435,28.79864,TA.02.02,Completo Caliente,44,AIMSA,1
2020-06-17,16:15:41,0.8281453,72.52918,28.70136,TA.02.02,Completo Caliente,44,AIMSA,1
2020-06-17,16:15:51,0.8281453,71.71205,28.70136,TA.02.02,Completo Caliente,44,AIMSA,1
2020-06-17,16:16:01,0.8216602,70.70525,28.70136,TA.02.02,Completo Caliente,44,AIMSA,1
2020-06-17,16:16:11,0.8281453,69.93677,28.65272,TA.02.02,Completo Caliente,44,AIMSA,1
2020-06-17,16:16:22,0.8151751,69.26556,28.70136,TA.02.02,Completo Caliente,57,AIMSA,1
2020-06-17,16:16:32,0.763943,68.59435,28.70136,TA.02.02,Completo Caliente,57,AIMSA,1
